GISJOIN,YEAR,STUSAB,STATE,STATEA,COUNTY,COUNTYA,TRACTA,BLCK_GRPA,GEOID,NAME_E,totPop,nonhisp_total,nonhisp_white,nonhisp_black,nonhisp_native,nonhisp_asian,nonhisp_islander,nonhisp_other,nonhisp_multiracial,AMP3E010,AMP3E011,hisp_total,hisp_white,hisp_black,hisp_native,hisp_asian,hisp_islander,hisp_other,hisp_multiracial,AMP3E020,AMP3E021,median_household_income
G1201010031404,2016-2020,FL,Florida,12,Pasco County,101,031404,NA,14000US12101031404,"Census Tract 314.04, Pasco County, Florida",3492,3012,2833,3,0,125,0,0,51,0,51,480,361,0,0,12,0,19,88,22,66,44457
G1201010031406,2016-2020,FL,Florida,12,Pasco County,101,031406,NA,14000US12101031406,"Census Tract 314.06, Pasco County, Florida",2934,2681,2422,119,25,3,49,0,63,46,17,253,150,0,0,0,0,0,103,88,15,37827
G1201010031407,2016-2020,FL,Florida,12,Pasco County,101,031407,NA,14000US12101031407,"Census Tract 314.07, Pasco County, Florida",3222,2994,2921,48,0,16,0,0,9,0,9,228,219,9,0,0,0,0,0,0,0,44745
G1201010031410,2016-2020,FL,Florida,12,Pasco County,101,031410,NA,14000US12101031410,"Census Tract 314.10, Pasco County, Florida",6475,5161,3700,1120,0,13,0,0,328,0,328,1314,1109,0,0,10,0,19,176,0,176,48551
G1201010031411,2016-2020,FL,Florida,12,Pasco County,101,031411,NA,14000US12101031411,"Census Tract 314.11, Pasco County, Florida",1286,960,943,17,0,0,0,0,0,0,0,326,141,0,0,0,0,31,154,0,154,44205
G1201010031412,2016-2020,FL,Florida,12,Pasco County,101,031412,NA,14000US12101031412,"Census Tract 314.12, Pasco County, Florida",4277,3661,3173,317,8,58,12,22,71,27,44,616,380,0,0,0,0,136,100,100,0,35573
G1201010031503,2016-2020,FL,Florida,12,Pasco County,101,031503,NA,14000US12101031503,"Census Tract 315.03, Pasco County, Florida",2518,2267,2091,76,14,28,0,8,50,0,50,251,239,0,0,0,0,0,12,12,0,48015
G1201010031504,2016-2020,FL,Florida,12,Pasco County,101,031504,NA,14000US12101031504,"Census Tract 315.04, Pasco County, Florida",2060,1743,1600,46,3,71,0,9,14,3,11,317,311,0,0,0,0,6,0,0,0,92188
G1201010031505,2016-2020,FL,Florida,12,Pasco County,101,031505,NA,14000US12101031505,"Census Tract 315.05, Pasco County, Florida",5127,4696,4520,20,0,107,0,20,29,6,23,431,322,87,0,0,0,0,22,22,0,44875
G1201010031506,2016-2020,FL,Florida,12,Pasco County,101,031506,NA,14000US12101031506,"Census Tract 315.06, Pasco County, Florida",3457,2932,2505,114,0,198,0,0,115,0,115,525,449,12,0,0,0,0,64,0,64,41921
G1201010031507,2016-2020,FL,Florida,12,Pasco County,101,031507,NA,14000US12101031507,"Census Tract 315.07, Pasco County, Florida",6334,5996,5665,237,24,30,0,0,40,0,40,338,323,2,0,0,0,13,0,0,0,84398
G1201010031508,2016-2020,FL,Florida,12,Pasco County,101,031508,NA,14000US12101031508,"Census Tract 315.08, Pasco County, Florida",5580,5083,4619,72,187,71,6,0,128,0,128,497,420,0,0,0,0,58,19,19,0,89411
G1201010031601,2016-2020,FL,Florida,12,Pasco County,101,031601,NA,14000US12101031601,"Census Tract 316.01, Pasco County, Florida",7873,7088,6206,479,0,234,13,15,141,0,141,785,396,0,0,0,20,91,278,219,59,87210
G1201010031602,2016-2020,FL,Florida,12,Pasco County,101,031602,NA,14000US12101031602,"Census Tract 316.02, Pasco County, Florida",7472,6104,4917,665,0,338,0,13,171,80,91,1368,848,0,0,0,0,190,330,268,62,98438
G1201010031603,2016-2020,FL,Florida,12,Pasco County,101,031603,NA,14000US12101031603,"Census Tract 316.03, Pasco County, Florida",11630,8162,6174,897,0,564,0,0,527,0,527,3468,2089,99,0,0,0,398,882,774,108,111114
G1201010031604,2016-2020,FL,Florida,12,Pasco County,101,031604,NA,14000US12101031604,"Census Tract 316.04, Pasco County, Florida",7234,5448,4507,487,0,183,0,0,271,0,271,1786,1195,91,0,0,0,216,284,250,34,82067
G1201010031605,2016-2020,FL,Florida,12,Pasco County,101,031605,NA,14000US12101031605,"Census Tract 316.05, Pasco County, Florida",4906,4160,3599,96,0,341,0,8,116,26,90,746,667,0,0,0,0,0,79,79,0,75982
G1201010031701,2016-2020,FL,Florida,12,Pasco County,101,031701,NA,14000US12101031701,"Census Tract 317.01, Pasco County, Florida",5234,4319,3823,227,0,58,0,0,211,39,172,915,751,0,0,0,0,23,141,134,7,80631
G1201010031703,2016-2020,FL,Florida,12,Pasco County,101,031703,NA,14000US12101031703,"Census Tract 317.03, Pasco County, Florida",4234,3814,3628,39,0,23,0,0,124,0,124,420,371,0,0,0,0,48,1,1,0,34869
G1201010031704,2016-2020,FL,Florida,12,Pasco County,101,031704,NA,14000US12101031704,"Census Tract 317.04, Pasco County, Florida",7454,6732,6003,403,0,10,13,20,283,92,191,722,665,18,0,0,0,16,23,23,0,73804
G1201010031705,2016-2020,FL,Florida,12,Pasco County,101,031705,NA,14000US12101031705,"Census Tract 317.05, Pasco County, Florida",4719,4311,4081,39,2,132,0,0,57,0,57,408,310,58,0,0,0,40,0,0,0,57250
G1201010031706,2016-2020,FL,Florida,12,Pasco County,101,031706,NA,14000US12101031706,"Census Tract 317.06, Pasco County, Florida",2971,2818,2663,49,0,25,0,20,61,0,61,153,86,0,0,0,0,12,55,55,0,79375
G1201010031707,2016-2020,FL,Florida,12,Pasco County,101,031707,NA,14000US12101031707,"Census Tract 317.07, Pasco County, Florida",3590,3399,3245,55,0,66,0,26,7,7,0,191,110,0,0,0,0,23,58,10,48,78077
G1201010031708,2016-2020,FL,Florida,12,Pasco County,101,031708,NA,14000US12101031708,"Census Tract 317.08, Pasco County, Florida",5385,5025,4719,11,0,244,0,0,51,0,51,360,347,0,0,0,0,0,13,0,13,53355
G1201010031804,2016-2020,FL,Florida,12,Pasco County,101,031804,NA,14000US12101031804,"Census Tract 318.04, Pasco County, Florida",3441,3330,3293,11,0,16,0,0,10,0,10,111,38,0,11,0,0,29,33,33,0,47173
G1201010031805,2016-2020,FL,Florida,12,Pasco County,101,031805,NA,14000US12101031805,"Census Tract 318.05, Pasco County, Florida",4002,3864,3496,205,44,39,0,43,37,8,29,138,120,0,0,0,0,18,0,0,0,51987
G1201010031806,2016-2020,FL,Florida,12,Pasco County,101,031806,NA,14000US12101031806,"Census Tract 318.06, Pasco County, Florida",4596,4104,3927,40,0,77,0,0,60,14,46,492,450,0,0,0,0,0,42,39,3,47642
G1201010031807,2016-2020,FL,Florida,12,Pasco County,101,031807,NA,14000US12101031807,"Census Tract 318.07, Pasco County, Florida",2643,2349,2275,31,0,0,0,0,43,0,43,294,266,0,0,0,0,2,26,26,0,25652
G1201010031808,2016-2020,FL,Florida,12,Pasco County,101,031808,NA,14000US12101031808,"Census Tract 318.08, Pasco County, Florida",4641,3432,2942,321,13,76,2,0,78,10,68,1209,572,0,0,3,0,0,634,40,594,70897
G1201010031809,2016-2020,FL,Florida,12,Pasco County,101,031809,NA,14000US12101031809,"Census Tract 318.09, Pasco County, Florida",3174,3023,2872,53,0,35,0,0,63,0,63,151,145,0,0,0,0,6,0,0,0,52467
G1201010031901,2016-2020,FL,Florida,12,Pasco County,101,031901,NA,14000US12101031901,"Census Tract 319.01, Pasco County, Florida",2890,2332,2194,41,0,71,0,0,26,0,26,558,255,0,0,0,0,9,294,294,0,58958
G1201010031902,2016-2020,FL,Florida,12,Pasco County,101,031902,NA,14000US12101031902,"Census Tract 319.02, Pasco County, Florida",8865,7845,7045,305,22,287,0,0,186,0,186,1020,745,0,0,0,0,58,217,168,49,93233
G1201010031903,2016-2020,FL,Florida,12,Pasco County,101,031903,NA,14000US12101031903,"Census Tract 319.03, Pasco County, Florida",5743,4367,3357,419,0,454,0,50,87,0,87,1376,927,72,0,35,0,166,176,74,102,77321
G1201010032001,2016-2020,FL,Florida,12,Pasco County,101,032001,NA,14000US12101032001,"Census Tract 320.01, Pasco County, Florida",7167,5492,4439,663,68,130,0,0,192,0,192,1675,1128,0,0,1,0,291,255,169,86,89912
G1201010032005,2016-2020,FL,Florida,12,Pasco County,101,032005,NA,14000US12101032005,"Census Tract 320.05, Pasco County, Florida",4014,3645,3428,62,14,121,0,0,20,0,20,369,293,17,0,0,0,37,22,22,0,71657
G1201010032006,2016-2020,FL,Florida,12,Pasco County,101,032006,NA,14000US12101032006,"Census Tract 320.06, Pasco County, Florida",8416,7050,5881,397,0,95,0,0,677,0,677,1366,1148,30,0,0,0,37,151,107,44,75010
G1201010032007,2016-2020,FL,Florida,12,Pasco County,101,032007,NA,14000US12101032007,"Census Tract 320.07, Pasco County, Florida",2886,2692,2543,35,0,0,0,0,114,0,114,194,106,0,10,0,0,41,37,0,37,80592
G1201010032008,2016-2020,FL,Florida,12,Pasco County,101,032008,NA,14000US12101032008,"Census Tract 320.08, Pasco County, Florida",5864,4307,3827,200,31,176,0,21,52,0,52,1557,964,9,0,0,0,584,0,0,0,99813
G1201010032009,2016-2020,FL,Florida,12,Pasco County,101,032009,NA,14000US12101032009,"Census Tract 320.09, Pasco County, Florida",8199,6649,5762,280,13,335,0,0,259,0,259,1550,861,0,68,0,0,411,210,137,73,77627
G1201010032010,2016-2020,FL,Florida,12,Pasco County,101,032010,NA,14000US12101032010,"Census Tract 320.10, Pasco County, Florida",3404,2596,2239,73,0,122,0,0,162,0,162,808,665,0,0,0,0,111,32,10,22,88072
G1201010032011,2016-2020,FL,Florida,12,Pasco County,101,032011,NA,14000US12101032011,"Census Tract 320.11, Pasco County, Florida",5240,4200,3246,624,18,199,0,8,105,21,84,1040,607,112,0,0,0,133,188,141,47,100795
G1201010032012,2016-2020,FL,Florida,12,Pasco County,101,032012,NA,14000US12101032012,"Census Tract 320.12, Pasco County, Florida",3778,2692,2308,304,42,15,0,15,8,0,8,1086,421,7,0,0,0,92,566,566,0,74844
G1201010032013,2016-2020,FL,Florida,12,Pasco County,101,032013,NA,14000US12101032013,"Census Tract 320.13, Pasco County, Florida",6150,5323,4291,294,81,574,0,17,66,0,66,827,659,97,0,0,0,28,43,18,25,78828
G1201010032014,2016-2020,FL,Florida,12,Pasco County,101,032014,NA,14000US12101032014,"Census Tract 320.14, Pasco County, Florida",7084,5231,4236,687,0,190,0,0,118,0,118,1853,1407,0,0,0,0,280,166,166,0,80431
G1201010032103,2016-2020,FL,Florida,12,Pasco County,101,032103,NA,14000US12101032103,"Census Tract 321.03, Pasco County, Florida",8133,6511,4734,787,0,671,0,15,304,0,304,1622,1053,0,50,2,0,146,371,339,32,92216
G1201010032104,2016-2020,FL,Florida,12,Pasco County,101,032104,NA,14000US12101032104,"Census Tract 321.04, Pasco County, Florida",6097,3946,3049,546,0,86,0,23,242,68,174,2151,831,45,0,0,0,95,1180,1170,10,79393
G1201010032105,2016-2020,FL,Florida,12,Pasco County,101,032105,NA,14000US12101032105,"Census Tract 321.05, Pasco County, Florida",8634,6479,3632,2348,0,366,30,0,103,17,86,2155,1593,119,0,0,0,66,377,300,77,84333
G1201010032106,2016-2020,FL,Florida,12,Pasco County,101,032106,NA,14000US12101032106,"Census Tract 321.06, Pasco County, Florida",7638,6086,4777,558,0,405,0,0,346,60,286,1552,863,23,0,40,0,133,493,200,293,97388
G1201010032107,2016-2020,FL,Florida,12,Pasco County,101,032107,NA,14000US12101032107,"Census Tract 321.07, Pasco County, Florida",7941,5856,3586,844,15,922,0,0,489,53,436,2085,1312,37,28,0,0,312,396,335,61,112083
G1201010032108,2016-2020,FL,Florida,12,Pasco County,101,032108,NA,14000US12101032108,"Census Tract 321.08, Pasco County, Florida",6053,4855,4157,164,0,215,4,123,192,35,157,1198,867,22,7,0,0,29,273,244,29,47495
G1201010032109,2016-2020,FL,Florida,12,Pasco County,101,032109,NA,14000US12101032109,"Census Tract 321.09, Pasco County, Florida",5301,3749,2511,303,34,830,16,0,55,0,55,1552,1149,0,0,42,0,276,85,55,30,89577
G1201010032110,2016-2020,FL,Florida,12,Pasco County,101,032110,NA,14000US12101032110,"Census Tract 321.10, Pasco County, Florida",3265,2912,2498,159,0,167,0,0,88,0,88,353,277,16,0,0,0,36,24,7,17,93438
G1201010032111,2016-2020,FL,Florida,12,Pasco County,101,032111,NA,14000US12101032111,"Census Tract 321.11, Pasco County, Florida",4669,3993,2620,743,20,318,0,245,47,7,40,676,594,6,0,0,0,23,53,53,0,108065
G1201010032112,2016-2020,FL,Florida,12,Pasco County,101,032112,NA,14000US12101032112,"Census Tract 321.12, Pasco County, Florida",4027,3414,2356,567,0,381,0,0,110,0,110,613,509,0,0,0,0,104,0,0,0,76150
G1201010032113,2016-2020,FL,Florida,12,Pasco County,101,032113,NA,14000US12101032113,"Census Tract 321.13, Pasco County, Florida",3882,2912,1918,757,0,154,0,1,82,0,82,970,763,25,0,0,0,153,29,26,3,71875
G1201010032200,2016-2020,FL,Florida,12,Pasco County,101,032200,NA,14000US12101032200,"Census Tract 322, Pasco County, Florida",5785,5281,4763,342,28,57,0,10,81,26,55,504,300,9,0,0,0,136,59,51,8,77103
G1201010032300,2016-2020,FL,Florida,12,Pasco County,101,032300,NA,14000US12101032300,"Census Tract 323, Pasco County, Florida",2894,2424,2363,23,0,10,0,0,28,0,28,470,193,0,0,0,0,147,130,130,0,73696
G1201010032401,2016-2020,FL,Florida,12,Pasco County,101,032401,NA,14000US12101032401,"Census Tract 324.01, Pasco County, Florida",2458,2054,1888,74,0,79,0,0,13,0,13,404,186,0,0,0,0,75,143,143,0,52060
G1201010032402,2016-2020,FL,Florida,12,Pasco County,101,032402,NA,14000US12101032402,"Census Tract 324.02, Pasco County, Florida",3540,2533,2086,294,29,2,0,18,104,0,104,1007,787,0,0,0,0,27,193,113,80,34844
G1201010032500,2016-2020,FL,Florida,12,Pasco County,101,032500,NA,14000US12101032500,"Census Tract 325, Pasco County, Florida",6476,4085,3205,382,13,141,25,31,288,0,288,2391,2116,30,73,0,0,83,89,78,11,58366
G1201010032601,2016-2020,FL,Florida,12,Pasco County,101,032601,NA,14000US12101032601,"Census Tract 326.01, Pasco County, Florida",3027,2253,992,1142,0,0,0,0,119,21,98,774,698,0,0,0,0,51,25,0,25,42384
G1201010032602,2016-2020,FL,Florida,12,Pasco County,101,032602,NA,14000US12101032602,"Census Tract 326.02, Pasco County, Florida",2819,1996,1659,245,0,0,0,0,92,0,92,823,658,0,0,0,0,29,136,136,0,45893
G1201010032700,2016-2020,FL,Florida,12,Pasco County,101,032700,NA,14000US12101032700,"Census Tract 327, Pasco County, Florida",3146,2788,2237,454,0,8,0,14,75,0,75,358,209,0,0,0,0,141,8,8,0,48345
G1201010032802,2016-2020,FL,Florida,12,Pasco County,101,032802,NA,14000US12101032802,"Census Tract 328.02, Pasco County, Florida",3162,2987,2844,70,0,0,0,0,73,52,21,175,157,0,18,0,0,0,0,0,0,48404
G1201010032804,2016-2020,FL,Florida,12,Pasco County,101,032804,NA,14000US12101032804,"Census Tract 328.04, Pasco County, Florida",2663,2147,1958,43,75,56,0,0,15,0,15,516,516,0,0,0,0,0,0,0,0,30433
G1201010032805,2016-2020,FL,Florida,12,Pasco County,101,032805,NA,14000US12101032805,"Census Tract 328.05, Pasco County, Florida",3865,3362,3129,138,0,65,0,0,30,11,19,503,321,22,0,0,6,40,114,114,0,52563
G1201010032901,2016-2020,FL,Florida,12,Pasco County,101,032901,NA,14000US12101032901,"Census Tract 329.01, Pasco County, Florida",6987,5773,4123,645,0,953,0,0,52,39,13,1214,792,16,0,0,0,0,406,406,0,43904
G1201010032902,2016-2020,FL,Florida,12,Pasco County,101,032902,NA,14000US12101032902,"Census Tract 329.02, Pasco County, Florida",1629,1463,1348,60,0,17,0,0,38,0,38,166,141,0,0,0,0,25,0,0,0,50500
G1201010032905,2016-2020,FL,Florida,12,Pasco County,101,032905,NA,14000US12101032905,"Census Tract 329.05, Pasco County, Florida",6314,5515,4998,337,15,59,0,0,106,45,61,799,683,0,0,0,0,20,96,0,96,41338
G1201010033005,2016-2020,FL,Florida,12,Pasco County,101,033005,NA,14000US12101033005,"Census Tract 330.05, Pasco County, Florida",5242,4638,4339,133,55,51,0,0,60,0,60,604,569,10,0,0,0,5,20,0,20,40089
G1201010033006,2016-2020,FL,Florida,12,Pasco County,101,033006,NA,14000US12101033006,"Census Tract 330.06, Pasco County, Florida",2860,2216,2118,28,0,70,0,0,0,0,0,644,151,0,0,0,0,245,248,108,140,39479
G1201010033007,2016-2020,FL,Florida,12,Pasco County,101,033007,NA,14000US12101033007,"Census Tract 330.07, Pasco County, Florida",2155,2096,2096,0,0,0,0,0,0,0,0,59,52,0,0,0,0,7,0,0,0,34872
G1201010033008,2016-2020,FL,Florida,12,Pasco County,101,033008,NA,14000US12101033008,"Census Tract 330.08, Pasco County, Florida",2314,2074,1906,150,12,6,0,0,0,0,0,240,159,24,0,0,0,44,13,13,0,36645
G1201010033009,2016-2020,FL,Florida,12,Pasco County,101,033009,NA,14000US12101033009,"Census Tract 330.09, Pasco County, Florida",3177,2777,2547,135,36,23,0,7,29,0,29,400,309,0,0,0,0,76,15,7,8,34706
G1201010033010,2016-2020,FL,Florida,12,Pasco County,101,033010,NA,14000US12101033010,"Census Tract 330.10, Pasco County, Florida",4411,3946,3832,1,0,11,0,0,102,1,101,465,328,0,0,0,0,111,26,18,8,37198
G1201010033011,2016-2020,FL,Florida,12,Pasco County,101,033011,NA,14000US12101033011,"Census Tract 330.11, Pasco County, Florida",1924,1800,1618,130,4,46,2,0,0,0,0,124,115,0,0,0,0,9,0,0,0,43320
G1201010033012,2016-2020,FL,Florida,12,Pasco County,101,033012,NA,14000US12101033012,"Census Tract 330.12, Pasco County, Florida",2478,1945,1894,21,0,0,0,0,30,0,30,533,453,0,0,0,0,24,56,23,33,28533
G1201010033013,2016-2020,FL,Florida,12,Pasco County,101,033013,NA,14000US12101033013,"Census Tract 330.13, Pasco County, Florida",2993,2447,2004,214,0,21,0,6,202,0,202,546,442,0,0,0,0,50,54,48,6,33333
G1201010033014,2016-2020,FL,Florida,12,Pasco County,101,033014,NA,14000US12101033014,"Census Tract 330.14, Pasco County, Florida",2577,2492,2383,68,0,2,0,13,26,9,17,85,73,0,0,0,0,0,12,12,0,34954
G1201010033101,2016-2020,FL,Florida,12,Pasco County,101,033101,NA,14000US12101033101,"Census Tract 331.01, Pasco County, Florida",2446,2165,2126,39,0,0,0,0,0,0,0,281,114,11,0,0,0,0,156,156,0,40425
G1201010033102,2016-2020,FL,Florida,12,Pasco County,101,033102,NA,14000US12101033102,"Census Tract 331.02, Pasco County, Florida",1467,1257,1128,108,0,14,0,0,7,7,0,210,162,0,0,0,0,2,46,46,0,46177
G1201010990000,2016-2020,FL,Florida,12,Pasco County,101,990000,NA,14000US12101990000,"Census Tract 9900, Pasco County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
G1201030020105,2016-2020,FL,Florida,12,Pinellas County,103,020105,NA,14000US12103020105,"Census Tract 201.05, Pinellas County, Florida",5013,4574,3680,713,0,93,0,0,88,7,81,439,212,33,13,0,0,79,102,70,32,96250
G1201030020106,2016-2020,FL,Florida,12,Pinellas County,103,020106,NA,14000US12103020106,"Census Tract 201.06, Pinellas County, Florida",4013,3871,3800,33,0,0,0,9,29,0,29,142,134,0,0,0,0,8,0,0,0,120556
G1201030020107,2016-2020,FL,Florida,12,Pinellas County,103,020107,NA,14000US12103020107,"Census Tract 201.07, Pinellas County, Florida",1753,1636,1492,5,3,70,0,0,66,4,62,117,46,0,0,0,7,0,64,64,0,99509
G1201030020108,2016-2020,FL,Florida,12,Pinellas County,103,020108,NA,14000US12103020108,"Census Tract 201.08, Pinellas County, Florida",2244,2135,2015,0,0,78,0,0,42,0,42,109,71,0,0,0,0,0,38,38,0,68935
G1201030020109,2016-2020,FL,Florida,12,Pinellas County,103,020109,NA,14000US12103020109,"Census Tract 201.09, Pinellas County, Florida",2847,2689,795,1587,0,0,0,0,307,0,307,158,21,48,0,0,0,0,89,89,0,34265
G1201030020110,2016-2020,FL,Florida,12,Pinellas County,103,020110,NA,14000US12103020110,"Census Tract 201.10, Pinellas County, Florida",1686,1658,366,1292,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,47045
G1201030020201,2016-2020,FL,Florida,12,Pinellas County,103,020201,NA,14000US12103020201,"Census Tract 202.01, Pinellas County, Florida",5476,4839,1441,3220,0,71,0,40,67,0,67,637,222,161,0,0,0,183,71,71,0,71306
G1201030020202,2016-2020,FL,Florida,12,Pinellas County,103,020202,NA,14000US12103020202,"Census Tract 202.02, Pinellas County, Florida",4057,3968,1476,2295,0,0,6,132,59,22,37,89,73,0,0,0,0,0,16,0,16,74905
G1201030020206,2016-2020,FL,Florida,12,Pinellas County,103,020206,NA,14000US12103020206,"Census Tract 202.06, Pinellas County, Florida",4585,4468,1381,2776,0,39,5,57,210,52,158,117,27,0,0,0,0,39,51,47,4,44978
G1201030020207,2016-2020,FL,Florida,12,Pinellas County,103,020207,NA,14000US12103020207,"Census Tract 202.07, Pinellas County, Florida",2870,2730,1736,945,0,8,0,11,30,0,30,140,48,0,0,0,0,74,18,0,18,71667
G1201030020208,2016-2020,FL,Florida,12,Pinellas County,103,020208,NA,14000US12103020208,"Census Tract 202.08, Pinellas County, Florida",1997,1906,499,1407,0,0,0,0,0,0,0,91,35,0,0,0,0,43,13,0,13,44912
G1201030020209,2016-2020,FL,Florida,12,Pinellas County,103,020209,NA,14000US12103020209,"Census Tract 202.09, Pinellas County, Florida",4505,4257,1854,2136,14,75,0,0,178,145,33,248,119,24,13,0,0,32,60,53,7,55972
G1201030020301,2016-2020,FL,Florida,12,Pinellas County,103,020301,NA,14000US12103020301,"Census Tract 203.01, Pinellas County, Florida",3516,3103,1415,1598,3,10,0,0,77,0,77,413,14,30,0,0,0,0,369,369,0,54909
G1201030020302,2016-2020,FL,Florida,12,Pinellas County,103,020302,NA,14000US12103020302,"Census Tract 203.02, Pinellas County, Florida",4135,3940,2026,1691,0,102,0,5,116,0,116,195,135,14,0,0,0,0,46,46,0,80642
G1201030020400,2016-2020,FL,Florida,12,Pinellas County,103,020400,NA,14000US12103020400,"Census Tract 204, Pinellas County, Florida",2353,2234,1427,606,0,134,0,0,67,0,67,119,58,0,3,0,0,9,49,49,0,73221
G1201030020500,2016-2020,FL,Florida,12,Pinellas County,103,020500,NA,14000US12103020500,"Census Tract 205, Pinellas County, Florida",4222,3953,731,2968,0,231,0,0,23,0,23,269,206,18,0,0,0,19,26,0,26,26612
G1201030020600,2016-2020,FL,Florida,12,Pinellas County,103,020600,NA,14000US12103020600,"Census Tract 206, Pinellas County, Florida",3929,3690,622,2658,58,0,0,0,352,0,352,239,239,0,0,0,0,0,0,0,0,60064
G1201030020700,2016-2020,FL,Florida,12,Pinellas County,103,020700,NA,14000US12103020700,"Census Tract 207, Pinellas County, Florida",3266,3247,77,3085,0,0,17,10,58,8,50,19,0,0,0,0,0,0,19,9,10,52132
G1201030020800,2016-2020,FL,Florida,12,Pinellas County,103,020800,NA,14000US12103020800,"Census Tract 208, Pinellas County, Florida",4701,4559,469,4041,0,0,0,17,32,0,32,142,142,0,0,0,0,0,0,0,0,38990
G1201030021200,2016-2020,FL,Florida,12,Pinellas County,103,021200,NA,14000US12103021200,"Census Tract 212, Pinellas County, Florida",2954,2892,377,2403,22,8,0,0,82,0,82,62,35,27,0,0,0,0,0,0,0,40602
G1201030021501,2016-2020,FL,Florida,12,Pinellas County,103,021501,NA,14000US12103021501,"Census Tract 215.01, Pinellas County, Florida",2371,2226,2067,63,0,69,0,0,27,0,27,145,43,29,0,0,0,0,73,56,17,86188
G1201030021502,2016-2020,FL,Florida,12,Pinellas County,103,021502,NA,14000US12103021502,"Census Tract 215.02, Pinellas County, Florida",1280,1148,968,180,0,0,0,0,0,0,0,132,132,0,0,0,0,0,0,0,0,28157
